Index,Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
200,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,-0.675683402,15.04
201,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,-0.501465275,21.06
202,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,-0.279733113,26.4
203,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,0.1637312108968536,35.34
204,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,0.8606037200859411,40.57
205,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,-0.675683402,12.47
206,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,-0.501465275,20.92
207,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,-0.279733113,24.9
208,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,0.1637312108968536,34.2
209,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,0.8606037200859411,39.61
210,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,-0.675683402,10.03
211,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,-0.501465275,20.08
212,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,-0.279733113,24.48
213,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,0.1637312108968536,31.54
214,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,0.8606037200859411,35.34
215,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,-0.675683402,9.45
216,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,-0.501465275,22.72
217,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,-0.279733113,28.47
218,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,0.1637312108968536,38.56
219,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,0.8606037200859411,40.39
220,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,-0.675683402,10.76
221,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,-0.501465275,25.48
222,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,-0.279733113,21.54
223,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,0.1637312108968536,28.63
224,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,0.8606037200859411,33.54
225,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,-0.675683402,7.75
226,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,-0.501465275,17.82
227,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,-0.279733113,24.24
228,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,0.1637312108968536,32.85
229,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,0.8606037200859411,39.23
230,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,-0.675683402,18
231,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,-0.501465275,30.39
232,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,-0.279733113,45.71
233,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,0.1637312108968536,50.77
234,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,0.8606037200859411,53.9
235,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,-0.675683402,13.18
236,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,-0.501465275,17.84
237,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,-0.279733113,40.23
238,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,0.1637312108968536,47.13
239,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,0.8606037200859411,49.97
240,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,-0.675683402,13.36
241,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,-0.501465275,22.32
242,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,-0.279733113,24.54
243,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,0.1637312108968536,31.35
244,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,0.8606037200859411,40.86
245,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,-0.675683402,19.93
246,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,-0.501465275,25.69
247,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,-0.279733113,30.23
248,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,0.1637312108968536,39.59
249,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,0.8606037200859411,44.3
250,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,-0.675683402,13.82
251,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,-0.501465275,24.92
252,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,-0.279733113,29.22
253,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,0.1637312108968536,38.33
254,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,0.8606037200859411,42.35
255,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,-0.675683402,13.54
256,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,-0.501465275,26.31
257,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,-0.279733113,31.64
258,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,0.1637312108968536,42.55
259,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,0.8606037200859411,42.92
260,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,-0.675683402,13.33
261,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,-0.501465275,25.37
262,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,-0.279733113,37.4
263,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,0.1637312108968536,44.4
264,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,0.8606037200859411,47.74
265,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,-0.675683402,19.52
266,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,-0.501465275,31.35
267,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,-0.279733113,38.5
268,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,0.1637312108968536,45.08
269,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,0.8606037200859411,47.82
270,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,-0.675683402,15.44
271,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,-0.501465275,26.77
272,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,-0.279733113,33.73
273,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,0.1637312108968536,42.7
274,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,0.8606037200859411,45.84
275,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,-0.675683402,17.22
276,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,-0.501465275,29.93
277,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,-0.279733113,29.65
278,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,0.1637312108968536,36.97
279,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,0.8606037200859411,43.58
280,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,-0.675683402,13.12
281,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,-0.501465275,24.43
282,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,-0.279733113,32.66
283,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,0.1637312108968536,36.64
284,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,0.8606037200859411,44.21
285,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,-0.675683402,13.62
286,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,-0.501465275,21.6
287,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,-0.279733113,27.77
288,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,0.1637312108968536,35.57
289,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,0.8606037200859411,45.37
290,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,-0.675683402,7.32
291,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,-0.501465275,21.5
292,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,-0.279733113,31.27
293,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,0.1637312108968536,43.5
294,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,0.8606037200859411,48.67
295,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,-0.675683402,7.4
296,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,-0.501465275,23.51
297,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,-0.279733113,31.12
298,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,0.1637312108968536,39.15
299,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,0.8606037200859411,48.15
300,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,-0.675683402,22.5
301,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,-0.501465275,34.67
302,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,-0.279733113,34.74
303,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,0.1637312108968536,45.08
304,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,0.8606037200859411,48.97
305,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,-0.675683402,23.14
306,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,-0.501465275,41.89
307,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,-0.279733113,48.28
308,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,0.1637312108968536,51.04
309,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,0.8606037200859411,55.64
310,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,-0.675683402,22.95
311,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,-0.501465275,35.23
312,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,-0.279733113,39.94
313,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,0.1637312108968536,48.72
314,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,0.8606037200859411,52.04
315,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,-0.675683402,21.02
316,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,-0.501465275,33.36
317,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,-0.279733113,33.94
318,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,0.1637312108968536,44.14
319,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,0.8606037200859411,45.37
320,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,-0.675683402,15.36
321,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,-0.501465275,28.68
322,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,-0.279733113,30.85
323,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,0.1637312108968536,42.03
324,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,0.8606037200859411,51.06
325,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,-0.675683402,21.78
326,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,-0.501465275,42.29
327,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,-0.279733113,50.6
328,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,0.1637312108968536,55.83
329,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,0.8606037200859411,60.95
330,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,-0.675683402,23.52
331,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,-0.501465275,42.22
332,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,-0.279733113,52.5
333,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,0.1637312108968536,60.32
334,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,0.8606037200859411,66.42
335,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,-0.675683402,23.8
336,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,-0.501465275,38.77
337,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,-0.279733113,51.33
338,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,0.1637312108968536,56.85
339,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,0.8606037200859411,58.61
340,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,-0.675683402,21.91
341,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,-0.501465275,36.99
342,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,-0.279733113,47.4
343,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,0.1637312108968536,51.96
344,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,0.8606037200859411,56.74
345,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,-0.675683402,17.57
346,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,-0.501465275,33.73
347,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,-0.279733113,40.15
348,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,0.1637312108968536,46.64
349,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,0.8606037200859411,50.08
350,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,-0.675683402,17.37
351,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,-0.501465275,33.7
352,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,-0.279733113,45.94
353,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,0.1637312108968536,51.43
354,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,0.8606037200859411,59.3
355,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,-0.675683402,30.45
356,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,-0.501465275,47.71
357,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,-0.279733113,63.14
358,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,0.1637312108968536,66.82
359,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,0.8606037200859411,66.95
360,-0.602819298,-0.223752275,1.088261366241625,-1.910024747,0.9538429587092185,1.3225179273492365,0.23858520482811563,-0.675683402,27.42
361,-0.602819298,-0.223752275,1.088261366241625,-1.910024747,0.9538429587092185,1.3225179273492365,0.23858520482811563,-0.501465275,35.96
362,-0.602819298,-0.223752275,1.088261366241625,-1.910024747,0.9538429587092185,1.3225179273492365,0.23858520482811563,-0.279733113,55.51
363,-0.602819298,-0.223752275,1.088261366241625,-1.910024747,0.9538429587092185,1.3225179273492365,0.23858520482811563,0.1637312108968536,61.99
364,-0.602819298,-0.223752275,1.088261366241625,-1.910024747,0.9538429587092185,1.3225179273492365,0.23858520482811563,0.8606037200859411,63.53
365,-0.634411662,-0.233028987,1.0585580539161734,-1.216616573,0.5686440276836587,0.5324638604862173,0.087593872,-0.675683402,18.02
366,-0.634411662,-0.233028987,1.0585580539161734,-1.216616573,0.5686440276836587,0.5324638604862173,0.087593872,-0.501465275,38.6
367,-0.634411662,-0.233028987,1.0585580539161734,-1.216616573,0.5686440276836587,0.5324638604862173,0.087593872,-0.279733113,52.2
368,-0.634411662,-0.233028987,1.0585580539161734,-1.216616573,0.5686440276836587,0.5324638604862173,0.087593872,0.1637312108968536,53.96
369,-0.634411662,-0.233028987,1.0585580539161734,-1.216616573,0.5686440276836587,0.5324638604862173,0.087593872,0.8606037200859411,56.63
370,-0.596117887,-0.85688789,1.0929513629245906,-1.080746053,0.853356281,1.3611199175868431,0.26603817435249033,-0.675683402,15.34
371,-0.596117887,-0.85688789,1.0929513629245906,-1.080746053,0.853356281,1.3611199175868431,0.26603817435249033,-0.501465275,26.05
372,-0.596117887,-0.85688789,1.0929513629245906,-1.080746053,0.853356281,1.3611199175868431,0.26603817435249033,-0.279733113,30.22
373,-0.596117887,-0.85688789,1.0929513629245906,-1.080746053,0.853356281,1.3611199175868431,0.26603817435249033,0.1637312108968536,37.27
374,-0.596117887,-0.85688789,1.0929513629245906,-1.080746053,0.853356281,1.3611199175868431,0.26603817435249033,0.8606037200859411,46.23
375,0.9078701086407271,-0.85688789,-0.847143932,1.547645741838584,-1.039142815,0.39349669563083367,-0.139517057,-0.675683402,16.28
376,0.9078701086407271,-0.85688789,-0.847143932,1.547645741838584,-1.039142815,0.39349669563083367,-0.139517057,-0.501465275,25.62
377,0.9078701086407271,-0.85688789,-0.847143932,1.547645741838584,-1.039142815,0.39349669563083367,-0.139517057,-0.279733113,31.97
378,0.9078701086407271,-0.85688789,-0.847143932,1.547645741838584,-1.039142815,0.39349669563083367,-0.139517057,0.1637312108968536,36.3
379,0.9078701086407271,-0.85688789,-0.847143932,1.547645741838584,-1.039142815,0.39349669563083367,-0.139517057,0.8606037200859411,43.06
380,2.0949771201674134,-0.85688789,-0.847143932,-1.94750627,-0.36923163,-0.089028182,0.9910461422462277,-0.279733113,67.57
381,1.8556410291338075,-0.85688789,0.075222083,-1.853802463,-0.720935002,1.6094593881154458,-1.65442183,-0.279733113,57.23
382,0.32389004651872816,0.7317490942369593,-0.847143932,-1.713246752,-0.051023818,2.021213950649918,-0.356645089,-0.279733113,81.75
383,2.1428443383741347,-0.85688789,0.090855405,0.6293484303693051,-1.039142815,0.7344809427296932,-1.791686678,-0.279733113,64.02
384,1.6258783817415456,-0.85688789,-0.847143932,-0.776208679,0.853356281,0.7344809427296932,-0.356645089,-0.279733113,78.8
385,2.2481522184289213,-0.85688789,-0.847143932,-0.91676439,0.33417511314636145,-2.212137645,0.3546363941811573,-0.279733113,41.37
386,2.2864459929942984,-0.85688789,-0.847143932,-0.541949161,-0.168258275,-1.517301821,1.0160033872683873,-0.279733113,60.28
387,2.3630335421250526,-0.85688789,-0.847143932,0.16082939390538709,0.11645397821887134,-0.680925366,-0.668610652,-0.279733113,56.83
388,2.2864459929942984,-0.85688789,-0.847143932,-0.307689643,-0.168258275,-1.32429187,0.39207226171439674,-0.279733113,51.02
389,0.9940311014128254,-0.85688789,1.2789878980155753,-1.104172005,2.310413107103581,-0.899669977,-0.069636771,-0.279733113,55.55
390,2.095934464531548,-0.85688789,-0.847143932,0.863607949,-0.536709427,1.9491569022063864,-2.001327536,-0.279733113,44.13
391,1.617262282464336,-0.277093371,-0.847143932,0.863607949,-0.536709427,1.9491569022063864,-2.001327536,-0.279733113,39.38
392,1.1089124251089564,-0.657438576,1.6229209880997484,-0.682504872,2.4443953439820367,-0.076160852,-1.75425081,-0.279733113,55.65
393,0.4962120320629246,-0.653959809,1.701087599482515,-0.682504872,1.9587097352976348,0.29699172003681684,-1.517156982,-0.279733113,47.28
394,0.5057854757042688,-0.652800219,1.6229209880997484,0.3482370084909543,1.5232674654426548,-0.076160852,-1.75425081,-0.279733113,44.33
395,1.1854999742397103,-0.85688789,-0.847143932,-0.307689643,-1.039142815,1.8925406498578952,-0.980576215,-0.279733113,52.3
396,-0.777055972,1.4622901894060862,-0.847143932,0.3950889121373461,-1.039142815,2.2142239018379515,-1.417328002,-0.279733113,49.25
397,2.2481522184289213,-0.85688789,-0.847143932,-0.91676439,0.3509228927561686,-2.212137645,0.3546363941811573,-0.279733113,41.37
398,-1.303595373,0.48823539584725034,1.0132214193141686,0.1139774902589953,-0.084519377,-1.800383083,1.3279689500453826,-0.279733113,29.16
399,-1.159993718,0.6273860806413698,1.0601213861438288,0.020273683,0.03271508,-1.916189054,1.3154903275343028,-0.279733113,39.4
400,-0.451558888,0.9520710118276483,-0.847143932,0.3482370084909543,-0.051023818,0.10398176884878316,-0.169465751,-0.279733113,39.3
401,-0.29838379,1.2303723814158871,0.6380216846768891,-1.057320101,0.5518962480738518,-1.452965171,0.32967914915899765,-0.279733113,67.87
