Index,Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),Concrete compressive strength(MPa), Calculated Concrete compressive strength
179,0.049132214,1.4727264907656452,-0.847143932,-1.727302323,0.8366085014405698,0.4076507587179564,0.37585005244999353,0.7180616159336277,76.8,60.140529290924235
180,0.7795859638467144,1.3347353950114766,-0.847143932,-0.780893869,0.9035996198797976,-0.363102313,-0.221875966,0.7180616159336277,79.3,62.76626247890634
181,1.5109970580454146,1.1955847102173573,-0.847143932,0.2076812975517789,0.8198607218307629,-1.132568652,-0.819601984,0.7180616159336277,73.3,65.16707267841085
182,1.040940975255412,1.3347353950114766,-0.847143932,-1.671080039,2.645368699,-0.363102313,-0.221875966,0.7180616159336277,82.6,70.17724283772532
183,0.7795859638467144,1.3347353950114766,-0.847143932,-0.780893869,0.9035996198797976,-0.363102313,-0.221875966,0.7180616159336277,79.3,62.76626247890634
184,0.5431219059055111,1.3347353950114766,-0.847143932,-0.312374833,0.5518962480738518,-0.363102313,-0.221875966,0.7180616159336277,67.8,57.90093046633364
185,-0.562610835,-0.85688789,0.6645983325470298,0.3622925795848724,-0.285492732,-0.074874119,1.2069263116879079,-0.675683402,11.58,20.811026945694323
186,-0.562610835,-0.85688789,0.6645983325470298,0.3622925795848724,-0.285492732,-0.074874119,1.2069263116879079,-0.501465275,24.45,22.11859505356289
187,-0.562610835,-0.85688789,0.6645983325470298,0.3622925795848724,-0.285492732,-0.074874119,1.2069263116879079,-0.279733113,24.89,23.782772648124826
188,-0.562610835,-0.85688789,0.6645983325470298,0.3622925795848724,-0.285492732,-0.074874119,1.2069263116879079,0.1637312108968536,29.45,27.11112783647455
189,-0.562610835,-0.85688789,0.6645983325470298,0.3622925795848724,-0.285492732,-0.074874119,1.2069263116879079,0.8606037200859411,40.71,32.34140027687333
190,-0.453473577,-0.85688789,0.6317683557662677,0.7652189509438415,-0.268744953,-0.333507454,0.9810632442373644,-0.675683402,10.38,19.772002114970935
191,-0.453473577,-0.85688789,0.6317683557662677,0.7652189509438415,-0.268744953,-0.333507454,0.9810632442373644,-0.501465275,22.14,21.0795702228395
192,-0.453473577,-0.85688789,0.6317683557662677,0.7652189509438415,-0.268744953,-0.333507454,0.9810632442373644,-0.279733113,22.84,22.743747817401434
193,-0.453473577,-0.85688789,0.6317683557662677,0.7652189509438415,-0.268744953,-0.333507454,0.9810632442373644,0.1637312108968536,27.66,26.07210300575116
194,-0.453473577,-0.85688789,0.6317683557662677,0.7652189509438415,-0.268744953,-0.333507454,0.9810632442373644,0.8606037200859411,34.56,31.302375446149938
195,-0.827795224,-0.85688789,0.7240049571979323,-0.748097537,0.21694065587771294,0.4308119528605199,1.6511652730823494,-0.675683402,12.45,23.412857160331484
196,-0.827795224,-0.85688789,0.7240049571979323,-0.748097537,0.21694065587771294,0.4308119528605199,1.6511652730823494,-0.501465275,24.99,24.72042526820005
197,-0.827795224,-0.85688789,0.7240049571979323,-0.748097537,0.21694065587771294,0.4308119528605199,1.6511652730823494,-0.279733113,25.72,26.384602862761987
198,-0.827795224,-0.85688789,0.7240049571979323,-0.748097537,0.21694065587771294,0.4308119528605199,1.6511652730823494,0.1637312108968536,33.96,29.712958051111713
199,-0.827795224,-0.85688789,0.7240049571979323,-0.748097537,0.21694065587771294,0.4308119528605199,1.6511652730823494,0.8606037200859411,37.34,34.94323049151049
200,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,-0.675683402,15.04,24.977010200331392
201,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,-0.501465275,21.06,26.284578308199958
202,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,-0.279733113,26.4,27.948755902761896
203,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,0.1637312108968536,35.34,31.27711109111162
204,-0.866088998,-0.85688789,1.1132746818841102,-0.9120792,0.2671839947071338,1.5065207474818278,0.3795936392033169,0.8606037200859411,40.57,36.5073835315104
205,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,-0.675683402,12.47,22.952464587168265
206,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,-0.501465275,20.92,24.260032695036827
207,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,-0.279733113,24.9,25.924210289598765
208,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,0.1637312108968536,34.2,29.25256547794849
209,-0.661217304,-0.85688789,1.0538680572332073,-0.059374553,-0.084519377,1.089619252915674,0.071371663,0.8606037200859411,39.61,34.482837918347265
210,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,-0.675683402,10.03,21.294922701280385
211,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,-0.501465275,20.08,22.60249080914895
212,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,-0.279733113,24.48,24.266668403710888
213,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,0.1637312108968536,31.54,27.595023592060613
214,-0.489852663,-0.85688789,1.0022780937205815,0.652774382,-0.268744953,0.726760545,-0.186935823,0.8606037200859411,35.34,32.82529603245939
215,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,-0.675683402,9.45,25.078835166512704
216,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,-0.501465275,22.72,26.38640327438127
217,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,-0.279733113,28.47,28.050580868943207
218,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,0.1637312108968536,38.56,31.378936057292933
219,-0.869918376,-0.85688789,1.1101480174287996,-0.92144958,0.6188873665130796,1.4820728203313425,0.36212356768780546,0.8606037200859411,40.39,36.60920849769171
220,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,-0.675683402,10.76,21.70933591323978
221,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,-0.501465275,25.48,23.016904021108346
222,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,-0.279733113,21.54,24.68108161567028
223,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,0.1637312108968536,28.63,28.009436804020005
224,-1.101595712,-0.85688789,1.7057775961654813,-0.237411787,-0.285492732,1.1024865829948762,0.081354561,0.8606037200859411,33.54,33.23970924441878
225,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,-0.675683402,7.75,34.79438039790753
226,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,-0.501465275,17.82,36.1019485057761
227,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,-0.279733113,24.24,37.766126100338035
228,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,0.1637312108968536,32.85,41.09448128868776
229,-1.083406169,-0.368700905,1.713594257303758,-2.800210917,-0.084519377,1.1037733160027983,0.081354561,0.8606037200859411,39.23,46.32475372908654
230,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,-0.675683402,18,25.489842609933028
231,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,-0.501465275,30.39,26.797410717801593
232,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,-0.279733113,45.71,28.46158831236353
233,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,0.1637312108968536,50.77,31.789943500713257
234,-0.645899794,0.2806689576960222,-0.464127536,0.006218112,0.11645397821887134,1.195131359565133,0.14749126049723216,0.8606037200859411,53.9,37.020215941112035
235,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,-0.675683402,13.18,25.4883102577433
236,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,-0.501465275,17.84,26.795878365611863
237,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,-0.279733113,40.23,28.460055960173804
238,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,0.1637312108968536,47.13,31.788411148523526
239,-0.64494245,0.2806689576960222,-0.464127536,0.006218112,0.082958419,1.197704825580974,0.14873912274834042,0.8606037200859411,49.97,37.0186835889223
240,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,-0.675683402,13.36,21.393166173972272
241,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,-0.501465275,22.32,22.700734281840838
242,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,-0.279733113,24.54,24.364911876402772
243,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,0.1637312108968536,31.35,27.693267064752497
244,-0.492724696,-0.85688789,1.0007147614929264,0.6387188110985829,-0.017528259,0.7100330155792077,-0.199414445,0.8606037200859411,40.86,32.923539505151275
245,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,-0.675683402,19.93,21.995034988174076
246,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,-0.501465275,25.69,23.30260309604264
247,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,-0.279733113,30.23,24.966780690604576
248,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,0.1637312108968536,39.59,28.2951358789543
249,-0.41230777,-0.85688789,0.623951695,0.24047763010425263,0.1332017578286782,-0.296192197,0.9161744071797489,0.8606037200859411,44.3,33.525408319353076
250,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,-0.675683402,13.82,24.135815645393144
251,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,-0.501465275,24.92,25.44338375326171
252,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,-0.279733113,29.22,27.107561347823648
253,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,0.1637312108968536,38.33,30.435916536173373
254,-0.29838379,-0.85688789,0.6489650102704765,0.27327396265672765,-0.118014936,-0.206120886,1.0933708468370826,0.8606037200859411,42.35,35.66618897657215
255,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,-0.675683402,13.54,26.711282695100586
256,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,-0.501465275,26.31,28.01885080296915
257,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,-0.279733113,31.64,29.68302839753109
258,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,0.1637312108968536,42.55,33.011383585880814
259,-0.657387927,-0.85688789,0.7224416249702771,-1.04326453,0.4179140111953962,0.44882621497140274,1.6224644413068665,0.8606037200859411,42.92,38.24165602627959
260,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,-0.675683402,13.33,26.806536413659448
261,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,-0.501465275,25.37,28.114104521528013
262,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,-0.279733113,37.4,29.778282116089947
263,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,0.1637312108968536,44.4,33.10663730443967
264,-0.656430582,-0.85688789,0.7224416249702771,-1.038579339,0.7026262645621144,0.3973568946545938,1.6249601658090815,0.8606037200859411,47.74,38.33690974483845
265,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,-0.675683402,19.52,27.86705596310358
266,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,-0.501465275,31.35,29.174624070972143
267,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,-0.279733113,38.5,30.83880166553408
268,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,0.1637312108968536,45.08,34.1671568538838
269,-0.662174649,-0.85688789,1.1038946885181782,-1.057320101,0.2671839947071338,1.4473310291174988,0.32343983790345776,0.8606037200859411,47.82,39.39742929428258
270,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,-0.675683402,15.44,26.465589162231378
271,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,-0.501465275,26.77,27.773157270099944
272,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,-0.279733113,33.73,29.437334864661878
273,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,0.1637312108968536,42.7,32.7656900530116
274,-0.472620464,-0.85688789,1.0538680572332073,-0.354541546,0.082958419,1.0741784568206336,0.061388765170781734,0.8606037200859411,45.84,37.99596249341038
275,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,-0.675683402,17.22,25.15337390727815
276,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,-0.501465275,29.93,26.460942015146717
277,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,-0.279733113,29.65,28.125119609708655
278,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,0.1637312108968536,36.97,31.45347479805838
279,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,-0.067771597,0.7138932146029707,-0.198166583,0.8606037200859411,43.58,36.68374723845716
280,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,-0.675683402,13.12,25.22455476051504
281,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,-0.501465275,24.43,26.532122868383603
282,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,-0.279733113,32.66,28.196300462945544
283,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,0.1637312108968536,36.64,31.524655651295266
284,-0.284980969,-0.85688789,1.0022780937205815,0.3248110566677584,0.03271508,0.7138932146029707,-0.198166583,0.8606037200859411,44.21,36.75492809169404
285,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,-0.675683402,13.62,25.261631605593458
286,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,-0.501465275,21.6,26.569199713462023
287,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,-0.279733113,27.77,28.23337730802396
288,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,0.1637312108968536,35.57,31.561732496373686
289,-0.955122024,-0.85688789,1.7636208885887283,-0.560689922,0.23368843548751983,1.0638845927572695,0.052653729,0.8606037200859411,45.37,36.792004936772464
290,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,-0.675683402,7.32,26.400332811351443
291,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,-0.501465275,21.5,27.70790091922001
292,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,-0.279733113,31.27,29.372078513781943
293,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,0.1637312108968536,43.5,32.70043370213167
294,-0.949377958,-0.332753644,1.0601213861438288,-0.53257878,0.33417511314636145,1.1127804470582403,0.088841735,0.8606037200859411,48.67,37.93070614253045
295,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,-0.675683402,7.4,27.579207972520457
296,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,-0.501465275,23.51,28.88677608038902
297,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,-0.279733113,31.12,30.550953674950957
298,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,0.1637312108968536,39.15,33.87930886330068
299,-1.074790069,-0.367541316,1.0960780273799016,-1.090116433,0.7696173830013422,1.3881413107531666,0.282260384,0.8606037200859411,48.15,39.10958130369946
300,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,-0.675683402,22.5,32.84819982358224
301,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,-0.501465275,34.67,34.155767931450804
302,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,-0.279733113,34.74,35.819945526012745
303,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,0.1637312108968536,45.08,39.14830071436247
304,0.088383333,-0.85688789,0.6567816714087531,-0.630967778,0.535148468,-0.150791367,1.1407896123791854,0.8606037200859411,48.97,44.37857315476125
305,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,-0.675683402,23.14,33.22948683857811
306,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,-0.501465275,41.89,34.53705494644668
307,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,-0.279733113,48.28,36.201232541008615
308,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,0.1637312108968536,51.04,39.52958772935834
309,-0.038943467,-0.85688789,0.6755416581406172,-0.982357055,0.9370951790994116,0.012623725,1.2730630109966317,0.8606037200859411,55.64,44.75986016975712
310,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,-0.675683402,22.95,32.5999160847782
311,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,-0.501465275,35.23,33.90748419264676
312,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,-0.279733113,39.94,35.5716617872087
313,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,0.1637312108968536,48.72,38.90001697555842
314,0.1391225842407841,-0.85688789,0.647401678,-0.471671305,0.45140957041501023,-0.22928208,1.068413601814923,0.8606037200859411,52.04,44.1302894159572
315,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,-0.675683402,21.02,33.89769512239573
316,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,-0.501465275,33.36,35.2052632302643
317,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,-0.279733113,33.94,36.869440824826235
318,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,0.1637312108968536,44.14,40.19779601317596
319,-0.281151592,-0.85688789,0.7146249638320005,-1.661709658,1.0375818567582533,0.4256650208288393,1.5750456757647622,0.8606037200859411,45.37,45.42806845357474
320,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,-0.675683402,15.36,30.97466114495739
321,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,-0.501465275,28.68,32.28222925282596
322,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,-0.279733113,30.85,33.94640684738789
323,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,0.1637312108968536,42.03,37.274762035737616
324,-0.306999889,-0.85688789,0.6974283093277917,-1.099486814,1.104572975197481,0.19147961338735783,1.440276552645101,0.8606037200859411,51.06,42.505034476136395
325,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,-0.675683402,21.78,33.15976855189972
326,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,-0.501465275,42.29,34.46733665976828
327,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,-0.279733113,50.6,36.13151425433022
328,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,0.1637312108968536,55.83,39.459869442679945
329,-0.27636487,-0.85688789,0.6974283093277917,-1.652339277,1.339041889734778,0.19147961338735783,1.440276552645101,0.8606037200859411,60.95,44.690141883078724
330,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,-0.675683402,23.52,35.20501614300995
331,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,-0.501465275,42.22,36.51258425087852
332,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,-0.279733113,52.5,38.17676184544045
333,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,0.1637312108968536,60.32,41.50511703379018
334,-0.32901881,-0.85688789,1.1085846852011438,-1.792894988,0.9705907383190254,1.4653452912283802,0.3409099094189692,0.8606037200859411,66.42,46.735389474188956
335,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,-0.675683402,23.8,34.39413685566989
336,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,-0.501465275,38.77,35.70170496353846
337,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,-0.279733113,51.33,37.365882558100395
338,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,0.1637312108968536,56.85,40.69423774645012
339,-0.058090355,-0.85688789,1.0507413927778968,-1.033894149,0.6188873665130796,1.038149932598865,0.048910143,0.8606037200859411,58.61,45.9245101868489
340,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,-0.675683402,21.91,33.113993275568134
341,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,-0.501465275,36.99,34.4215613834367
342,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,-0.279733113,47.4,36.08573897799864
343,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,0.1637312108968536,51.96,39.41409416634836
344,0.15348274970280046,-0.85688789,0.9897714358993389,-0.317060023,0.5518962480738518,0.6418361661594364,-0.250576798,0.8606037200859411,56.74,44.64436660674714
345,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,-0.675683402,17.57,32.547666745709165
346,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,-0.501465275,33.73,33.85523485357773
347,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,-0.279733113,40.15,35.51941244813967
348,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,0.1637312108968536,46.64,38.847767636489394
349,-0.645899794,-0.85688789,1.8839974701181887,-1.254098096,0.6691307053425003,1.0368631995909459,0.035183658,0.8606037200859411,50.08,44.07804007688817
350,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,-0.675683402,17.37,32.60947491735307
351,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,-0.501465275,33.7,33.91704302522164
352,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,-0.279733113,45.94,35.58122061978357
353,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,0.1637312108968536,51.43,38.9095758081333
354,-0.647814483,-0.85688789,1.8761808089799121,-1.263468477,0.9203473994896045,1.0214224034959027,0.023952898,0.8606037200859411,59.3,44.139848248532076
355,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,-0.675683402,30.45,36.9807350082279
356,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,-0.501465275,47.71,38.28830311609647
357,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,-0.279733113,63.14,39.952480710658406
358,-0.037986123,0.2771901905761692,-0.464127536,-0.977671865,0.8366085014405698,1.142375306240405,0.11130325521510098,0.1637312108968536,66.82,43.28083589900813
